dataset, model, explainer, RC, FA, RA, SA, SRA, PGU, PGI, RIS, ROS
compas,ann,ig,,,,,,0.42673188,0.36129016,153.54718582419116,1207.6711107526357
compas,ann,ig,,,,,,0.5756478,0.7283388,22446.156692220662,39585.00080230822
compas,ann,ig,,,,,,0.67999524,0.54306006,297.85140667002725,1872.8851264113878
compas,ann,ig,,,,,,0.23504637,0.2530503,332.3641092975559,2701.784430920179
compas,ann,ig,,,,,,0.6741544,0.63448274,47.86546473703654,2002.8705179898097
compas,ann,ig,,,,,,0.010548299,0.04744475,123.10361771610079,470.5205809878116
compas,ann,ig,,,,,,0.54012287,0.4382301,1223.624678170118,326539.25771001447
compas,ann,ig,,,,,,0.53948164,0.52487415,42517.43261801427,130242.58298843213
compas,ann,ig,,,,,,0.08657806,0.26031893,15.240718748534723,12313.93829186119
compas,ann,ig,,,,,,0.3158866,0.32441616,2536.186282080253,1653.1734133662737
compas,ann,ig,,,,,,0.07916559,0.11212854,1060.1602901623944,68756.256121272
compas,ann,ig,,,,,,0.5616279,0.3937707,222.42627497286048,2942.818900440551
compas,ann,ig,,,,,,0.23515244,0.09609796,844.5022255346312,40490.52896834116
compas,ann,ig,,,,,,0.65140057,0.24160665,1035.2489911420098,51507.89307395069
compas,ann,ig,,,,,,0.78842777,0.2913077,553.6951826522119,1484.8929843968854
compas,ann,ig,,,,,,0.7266696,0.24932839,26.504153854271106,1209.7715788559296
compas,ann,ig,,,,,,0.63172853,0.49155092,911.6868796894461,2949.3740682283674
compas,ann,ig,,,,,,0.12903012,0.49901256,377.8197829447215,95734.95864618175
compas,ann,ig,,,,,,0.035401896,0.015626142,248.99834362138844,2045.4027086643846
compas,ann,ig,,,,,,0.111446396,0.2771877,19.52864108284173,934.5670243907182
compas,ann,ig,,,,,,0.36713612,0.2884174,702124.8768076015,84027.5416483134
compas,ann,ig,,,,,,0.46005154,0.46240956,33.70443880215785,1127.5035338209038
compas,ann,ig,,,,,,0.57857156,0.6047603,75094.07731241282,668818.6700118771
compas,ann,ig,,,,,,0.6982138,0.53239363,214.47902734467297,1488.4550829329407
compas,ann,ig,,,,,,0.2540306,0.25113678,703.8599505934639,2496.7582816070517
compas,ann,ig,,,,,,0.80704224,0.24283557,748.1568056672055,2462.7003827341846
compas,ann,ig,,,,,,0.4384217,0.403367,889496.5829207626,207816.5865818787
compas,ann,ig,,,,,,0.51840365,0.3656178,2114.752820993075,1226655.330650501
compas,ann,ig,,,,,,0.013028797,0.22426918,13.045435566111962,14300.197609844954
compas,ann,ig,,,,,,0.23900048,0.29865387,95.60529960465075,1580.546032959904
compas,ann,ig,,,,,,0.5158962,0.6054939,82744.86839992808,352683.73011672567
compas,ann,ig,,,,,,0.60117024,0.4186198,1081.8651385656385,16599.87568107502
compas,ann,ig,,,,,,0.39200115,0.453571,401.9838525049068,25392.408993557314
compas,ann,ig,,,,,,0.47901008,0.55878115,100733.60467468106,144611.11015772156
compas,ann,ig,,,,,,0.008955647,0.12394209,8.699687716883409,9173.993536137468
compas,ann,ig,,,,,,0.026117897,0.09163318,37.35546132631059,782.974462404891
compas,ann,ig,,,,,,0.18709037,0.26698068,126.24714000898608,1493.016556409152
compas,ann,ig,,,,,,0.39279413,0.6093051,29235.983080270435,3012188.1962412223
compas,ann,ig,,,,,,0.2210558,0.2931731,364815.93796093884,26984.841611510677
compas,ann,ig,,,,,,0.3893786,0.76069635,19486.62803595565,262753.7104698849
compas,ann,ig,,,,,,0.239513,0.5536277,29.904163158730274,2204.6485709241883
compas,ann,ig,,,,,,0.30993703,0.54283446,68.56398249888821,1741.4036091742678
compas,ann,ig,,,,,,0.68581533,0.65590405,723.6711185167447,10705.555192711203
compas,ann,ig,,,,,,0.7250516,0.466283,144.80944456415844,1074.9668695483317
compas,ann,ig,,,,,,0.40049022,0.3696996,260076.150979392,47720.18428548889
compas,ann,ig,,,,,,0.25410247,0.091797665,506.2571679333174,5897.972598984578
compas,ann,ig,,,,,,0.8190223,0.6635424,463.0982629843198,2585.0325411770823
compas,ann,ig,,,,,,0.4113421,0.4756016,23.90680993591552,5264.512529599082
compas,ann,ig,,,,,,0.26435772,0.28162614,969.0625874245856,25563.949989093988
compas,ann,ig,,,,,,0.024097016,0.44311965,106.04972741786884,945.6585819026556
compas,ann,ig,,,,,,0.036807787,0.3052806,127.28982128960727,755.9727878859615
compas,ann,ig,,,,,,0.6200467,0.5327902,297.1418884522816,6202.092645756636
compas,ann,ig,,,,,,0.7437249,0.19755559,662.2999724607007,1439.0268462511322
compas,ann,ig,,,,,,0.019127512,0.02954115,120.94067205272002,543.5191975705688
compas,ann,ig,,,,,,0.12763883,0.19987004,100.17153004662022,897.1716694469704
compas,ann,ig,,,,,,0.0563313,0.10567403,282.07530187674064,761.0940632956705
compas,ann,ig,,,,,,0.01693973,0.1828893,17.576325355848606,748.665802454354
compas,ann,ig,,,,,,0.7595229,0.61731726,211.4954976714551,4047.36767524041
compas,ann,ig,,,,,,0.22344795,0.3887589,457.5231070809367,2739.7963962773497
compas,ann,ig,,,,,,0.8065632,0.5315587,306.00822437038903,5387.482775555347
compas,ann,ig,,,,,,0.7262085,0.5885653,30.077848811201946,13012.290427856315
compas,ann,ig,,,,,,0.73867786,0.35657796,310.6106005559434,81018.32583101933
compas,ann,ig,,,,,,0.760043,0.49118143,47284.454949562925,1628.5863325197136
compas,ann,ig,,,,,,0.3986489,0.7304455,120.3998588410025,2050.295782274547
compas,ann,ig,,,,,,0.59499454,0.34391987,585.2127070626123,749.5267143375961
compas,ann,ig,,,,,,0.11251942,0.12464796,16.68099945552701,1058.141660665881
compas,ann,ig,,,,,,0.4512323,0.48806164,294378.4100445995,95559.69562156194
compas,ann,ig,,,,,,0.3610473,0.3151844,346.10306266340393,1986.9957527921345
compas,ann,ig,,,,,,0.47753108,0.7643936,606384.2436998399,414702.45492127526
compas,ann,ig,,,,,,0.054003447,0.19026527,24.34937744682656,2048.801945928187
compas,ann,ig,,,,,,0.23909473,0.40216324,26.223061684882914,1293.821053083191
compas,ann,ig,,,,,,0.3326299,0.29156032,136.7079590189715,3618.800826036416
compas,ann,ig,,,,,,0.5063123,0.30143946,358.1787013732768,1454.8524758708143
compas,ann,ig,,,,,,0.005961408,0.02429507,29.45349350790367,2000.123074379474
compas,ann,ig,,,,,,0.17198093,0.26536623,117.99750494333625,1638.5036293116414
compas,ann,ig,,,,,,0.42566398,0.51521194,190.0223143188769,194880.09947873437
compas,ann,ig,,,,,,0.10615297,0.12874807,493.26863984577574,3654.047281515006
compas,ann,ig,,,,,,0.4185946,0.5774908,290312.22388593876,181802.18505829788
compas,ann,ig,,,,,,0.03842593,0.012890182,329.06172824856213,20054.508538804334
compas,ann,ig,,,,,,0.7228451,0.46152067,436.6588613062968,33676.86142113286
compas,ann,ig,,,,,,0.009800349,0.05597492,29.646175233685796,633.1771857248117
compas,ann,ig,,,,,,0.013763534,0.21636008,25.654237232121332,633.1592590693828
compas,ann,ig,,,,,,0.34761605,0.52570295,143467.0819290134,154284.94645953682
compas,ann,ig,,,,,,0.5529056,0.2594063,21.098584886337314,5040.346743220556
compas,ann,ig,,,,,,0.04316678,0.49210903,354.8059509700617,1348.496789938523
compas,ann,ig,,,,,,0.5931978,0.5779989,310.2210433728647,1969.3452422807736
compas,ann,ig,,,,,,0.21898903,0.45876214,77.78036967486395,1765.6397707867275
compas,ann,ig,,,,,,0.0012804455,0.016602479,20.164021373945744,1552.2522996083665
compas,ann,ig,,,,,,0.29867792,0.13843745,252.15881789654497,967.2110331288872
compas,ann,ig,,,,,,0.31417814,0.5005107,33.95527127040687,1748.9966553097468
compas,ann,ig,,,,,,0.0052023656,0.0151755,8.867775126267052,792.4330271692718
compas,ann,ig,,,,,,0.7467136,0.5276508,32.55899825736347,1821.2908355425695
compas,ann,ig,,,,,,0.102213815,0.31470352,31.799506046019967,2146.3272238401764
compas,ann,ig,,,,,,0.7596428,0.4209877,483.35312734440373,15040.956200030032
compas,ann,ig,,,,,,0.5278342,0.6978195,17656.48795199042,35070746.25305263
compas,ann,ig,,,,,,0.07580814,0.12568411,639.8433606254018,2032.4224421094364
compas,ann,ig,,,,,,0.1245438,0.31638885,137.67391179229855,6719.652270620765
compas,ann,ig,,,,,,0.008678436,0.05269526,31.414435341497708,507.42959775088985
compas,ann,ig,,,,,,0.6934104,0.45519504,258.43997534135696,18102.416099976643
compas,ann,ig,,,,,,0.6460718,0.6385987,371.7491883799201,3094.146723220688
compas,ann,ig,,,,,,0.6536234,0.47535032,216.79347903355176,17854.678640806258
compas,ann,ig,,,,,,0.6300354,0.38957986,77.81904694598106,1259.069634193991
compas,ann,ig,,,,,,0.46945074,0.4908897,282.7168586263115,42337.93422207313
compas,ann,ig,,,,,,0.14382797,0.11073236,627108.7285295619,75547.94265916198
compas,ann,ig,,,,,,0.17930841,0.31025082,390.089447505154,1306.4009815649677
compas,ann,ig,,,,,,0.000107786764,0.00040439787,6.1197457999705875,18983.73268868973
compas,ann,ig,,,,,,0.21122742,0.24550098,90.0047713619644,2090.6730291860717
compas,ann,ig,,,,,,0.052962843,0.37022164,27.59032534367751,866.4795808190761
compas,ann,ig,,,,,,0.0024530084,0.008701829,5.5804783595422185,2178.477526391914
compas,ann,ig,,,,,,0.16177969,0.32865542,17.77470586543874,1428.4811094620195
compas,ann,ig,,,,,,0.52734613,0.36337358,638.5092798406343,555615.6722010144
compas,ann,ig,,,,,,0.7671683,0.64113045,334.02289463413814,2856.8463809185405
compas,ann,ig,,,,,,0.481462,0.23043045,1127.4745608322517,273253.1306944535
compas,ann,ig,,,,,,0.49995378,0.35700542,308.45943717362246,4418.3952669772125
compas,ann,ig,,,,,,0.013600979,0.047889993,25.888413907718096,602.0696253071626
compas,ann,ig,,,,,,0.14330038,0.29839703,17.21209460569465,1005.5935110526643
compas,ann,ig,,,,,,0.4305578,0.63833165,39.15058026972618,3700.071587413557
compas,ann,ig,,,,,,0.11643821,0.21775223,284.89028852362395,2771.4308617598113
compas,ann,ig,,,,,,0.65269977,0.4919917,312.92770933911265,3127.668827848553
compas,ann,ig,,,,,,0.026016423,0.04377318,77.06385414095462,714.1730046509773
compas,ann,ig,,,,,,0.007396398,0.019925477,10.515817144606702,723.4723144358417
compas,ann,ig,,,,,,0.00895323,0.032587707,10.592028467982553,2828.992250825565
compas,ann,ig,,,,,,0.06622566,0.2861404,31.187589064869194,1060.6233764562655
compas,ann,ig,,,,,,0.027294312,0.07729068,14.234815157112731,722.2939928020172
compas,ann,ig,,,,,,0.5013214,0.47814637,4085.908717928923,2101.3088768071552
compas,ann,ig,,,,,,0.8161454,0.5231569,285.70225456676525,3077.031375846375
compas,ann,ig,,,,,,0.2944437,0.5067164,386.4687243362155,481977.4582913961
compas,ann,ig,,,,,,0.5949351,0.63064754,26.727212433097314,1909.0950373150683
compas,ann,ig,,,,,,0.0023781487,0.0045607593,6.1055066035667425,4294.613773078113
compas,ann,ig,,,,,,0.023585366,0.22233203,12.43600561219949,1902.4466583097121
compas,ann,ig,,,,,,0.015587318,0.094164096,8.518813742225825,557.0758418768085
compas,ann,ig,,,,,,0.00047991026,0.0010355859,30.113141379243796,8891.760154772574
compas,ann,ig,,,,,,0.49744055,0.44093463,127.9062692383093,2959.535202193177
compas,ann,ig,,,,,,0.03941232,0.26600963,152.28267747323127,1111.5602334929195
compas,ann,ig,,,,,,0.17800504,0.3567192,235.5237761073429,1901.2555174203092
compas,ann,ig,,,,,,0.6436874,0.60827255,358.099259110754,4098.058943848568
compas,ann,ig,,,,,,0.24751,0.11845089,457.08268608024537,1147.0773899442574
compas,ann,ig,,,,,,0.15909193,0.5822068,400.0218752074206,1635.0518051619977
compas,ann,ig,,,,,,0.5432042,0.4364331,735.5072335713047,86067.67699136736
compas,ann,ig,,,,,,0.668468,0.43437082,639.9761449408581,18336.78712001181
compas,ann,ig,,,,,,0.55071855,0.4647159,875.5373777273431,2733.1491794921644
compas,ann,ig,,,,,,0.06510151,0.08066846,433.6780823753507,858.2129358649129
compas,ann,ig,,,,,,0.40138295,0.48810878,204538.02395888735,184631.4575908893
compas,ann,ig,,,,,,0.1563934,0.37534952,126.53427606132735,986.2027674980105
compas,ann,ig,,,,,,0.20718732,0.29070133,55.17412048885813,1042.3395299506183
compas,ann,ig,,,,,,0.6405921,0.5966592,758.2136372797594,2403.5379537799627
compas,ann,ig,,,,,,0.22460951,0.30568522,481.7309738799514,5395.967392480876
compas,ann,ig,,,,,,0.011448292,0.06979503,75.90129879667163,741.5662752557264
compas,ann,ig,,,,,,0.4527262,0.519657,191.205835648361,2484.796385406727
compas,ann,ig,,,,,,0.3515561,0.61025155,102.1415244369347,2421.3710438997236
compas,ann,ig,,,,,,0.3742867,0.24201727,1258.0201064448406,36891.08224226398
compas,ann,ig,,,,,,0.57437205,0.6973361,57.607428822779006,1880.9460089254355
compas,ann,ig,,,,,,0.023709327,0.14496638,15.109952406839152,662.6777538501917
compas,ann,ig,,,,,,0.4311199,0.5466099,700901.9470791679,553754.7123988332
compas,ann,ig,,,,,,0.29134163,0.48739117,65.65827316538937,1356.6990990480517
compas,ann,ig,,,,,,0.6043135,0.33854854,30.95046759498304,2417.6353342954767
compas,ann,ig,,,,,,0.16168997,0.39227033,181.88476082456765,1015.0070893064917
compas,ann,ig,,,,,,0.210716,0.19549744,48933.208740984184,129278.65350589731
compas,ann,ig,,,,,,0.45360708,0.53585315,265.2129834282551,2157.3302103359033
compas,ann,ig,,,,,,0.38061762,0.59572357,61677.61459187079,723877.5582798375
compas,ann,ig,,,,,,0.7283791,0.5462721,378.4734968710917,2651.7144576054216
compas,ann,ig,,,,,,0.03351967,0.1923582,71.48451635125251,1327.0502190016625
compas,ann,ig,,,,,,0.49225923,0.23155583,617.3325414769171,1533.8451533024422
compas,ann,ig,,,,,,0.7787971,0.63254285,434.91316387284877,13804.509454880728
compas,ann,ig,,,,,,0.7756629,0.5023099,34.685461877300355,2168.677215266852
compas,ann,ig,,,,,,0.42888635,0.3552466,610.5216819186766,36354.53583056892
compas,ann,ig,,,,,,0.60017884,0.58764327,150.1472155340559,4711.475785349958
compas,ann,ig,,,,,,0.60385317,0.622206,263.60252292891965,2334.9558768304387
compas,ann,ig,,,,,,0.42744577,0.7028362,135.02380796063693,10780.567500454561
compas,ann,ig,,,,,,0.68061924,0.614767,690.935733086122,2356.29798352824
compas,ann,ig,,,,,,0.060939666,0.16476811,33.47346105445582,1132.3976418677917
compas,ann,ig,,,,,,0.056965638,0.08968734,38.65780224758992,860.8632279905953
compas,ann,ig,,,,,,0.08777716,0.0665595,89.6678326645368,935.5408951497311
compas,ann,ig,,,,,,0.68527347,0.53837866,265.3288661922512,4572.406581913704
compas,ann,ig,,,,,,0.5701351,0.4717389,945.7222344285783,2246.71680808684
compas,ann,ig,,,,,,0.74541694,0.5827008,296.00071313952657,3178.3701976485986
compas,ann,ig,,,,,,0.49842453,0.68370193,28713.51673174716,371290.81715870096
compas,ann,ig,,,,,,0.2720545,0.64074785,405062.24443839065,111772.36503430066
compas,ann,ig,,,,,,0.6292146,0.613776,963.9605735629124,6344.010493396784
compas,ann,ig,,,,,,0.44680873,0.52165496,108277.80274773092,427771.632238596
compas,ann,ig,,,,,,0.011798779,0.032351255,44.407431302354986,8681.778086049562
compas,ann,ig,,,,,,0.4679723,0.56372935,55.633049969283036,2126.219732764925
compas,ann,ig,,,,,,0.73453087,0.52260804,165.8965023606315,3187.7233463520706
compas,ann,ig,,,,,,0.83580256,0.48364902,24.50492846807505,18424.87978841958
compas,ann,ig,,,,,,0.4821999,0.25803626,515.5737191821523,3909.986964008215
compas,ann,ig,,,,,,0.3598754,0.32455584,77.79065970098485,1272.3301015568088
compas,ann,ig,,,,,,0.40929377,0.34552306,219.31791184120536,1630.6716257583753
compas,ann,ig,,,,,,0.0024732752,0.09339152,14.46161607117662,1152.7043505806325
compas,ann,ig,,,,,,0.57184803,0.7221213,56483.11755912096,357093.8475311166
compas,ann,ig,,,,,,0.84831816,0.63367915,26.975064606407212,1826.013371134358
compas,ann,ig,,,,,,0.6315527,0.7261141,80.72852993831945,1963.7410676200584
compas,ann,ig,,,,,,0.15879205,0.19864795,1307.8316257123367,98832.1272014988
compas,ann,ig,,,,,,0.2217469,0.18936498,97891.56623116495,65042.85461710381
compas,ann,ig,,,,,,0.124616444,0.36264443,37.130322083639896,5579.691010382413
compas,ann,ig,,,,,,0.11632614,0.24802132,17.971273337694065,3071.1128840834317
compas,ann,ig,,,,,,0.57466626,0.5513984,474.6653839510454,3805.299236333435
compas,ann,ig,,,,,,0.25214666,0.17455795,28287.00038376393,760943.373589952
compas,ann,ig,,,,,,0.22696985,0.33151364,25.977037895755544,13136.11053460834
compas,ann,ig,,,,,,0.4941955,0.45873645,1124.2975266240799,112277.56377767936
compas,ann,ig,,,,,,0.21881512,0.23711501,89.20735616116022,962.0450422689418
compas,ann,ig,,,,,,0.55747855,0.59859216,724868.0772033898,431290.12610816053
compas,ann,ig,,,,,,0.4459184,0.13966942,104868.70775712533,631372.1214130693
compas,ann,ig,,,,,,0.025755934,0.10611503,71.21251198826053,708.8465002229411
compas,ann,ig,,,,,,0.051244885,0.20745373,18.925334891464185,996.7999765157706
compas,ann,ig,,,,,,0.698715,0.76604867,85.72913206865806,2627.8873545978972
compas,ann,ig,,,,,,0.42715287,0.5115295,50276.11001172661,1582657.826433068
compas,ann,ig,,,,,,0.018786842,0.07828526,42.611619834075775,579.182673221159
compas,ann,ig,,,,,,0.51629376,0.4316154,845.3157427500045,45580.84428612668
compas,ann,ig,,,,,,0.025362188,0.093822226,27.24605160234834,793.3683399567703
compas,ann,ig,,,,,,0.5160552,0.4521834,186.00607156486655,4100.319005266089
compas,ann,ig,,,,,,0.55297756,0.42774832,102.95155753577205,1178.7179137684864
compas,ann,ig,,,,,,0.0054701446,0.031479545,40.15666318888621,9535.086980073062
compas,ann,ig,,,,,,0.5219972,0.63932025,30608.35061979105,370112.26664756297
compas,ann,ig,,,,,,0.5888813,0.44081154,645.2320913118024,2448.0666688032434
compas,ann,ig,,,,,,0.4610421,0.4060173,1326.2857204713832,19565.02835586673
compas,ann,ig,,,,,,0.43231037,0.29236862,135.29526254591389,105850.94120513344
compas,ann,ig,,,,,,0.4417337,0.35765192,397.1079057496051,2195.762678634776
compas,ann,ig,,,,,,0.71859026,0.6610007,218.8145966103977,2395.1852725272715
compas,ann,ig,,,,,,0.591207,0.49495015,522.7978151469192,27363.43185307092
compas,ann,ig,,,,,,0.75361466,0.6780598,43.21264784154748,2451.2574538045533
compas,ann,ig,,,,,,0.5007868,0.6183771,308.9601601757312,2708.9775986401028
compas,ann,ig,,,,,,0.5408586,0.33121344,947.1910727892991,1068590.0869635108
compas,ann,ig,,,,,,0.7071806,0.6084752,67.77781584003895,2689.5053987778556
compas,ann,ig,,,,,,0.25342095,0.5203496,608.0540441301044,7562.076701198087
compas,ann,ig,,,,,,0.7473496,0.5427296,436.5144763268195,3316.613891251912
compas,ann,ig,,,,,,0.029478842,0.12016555,113.25640490951636,752.4795776928912
compas,ann,ig,,,,,,0.059468567,0.10094297,244.35969887011126,855.1001353850806
compas,ann,ig,,,,,,0.8302635,0.7517299,78.62459762121402,116824.72688242586
compas,ann,ig,,,,,,0.4492165,0.49129823,263215.10369128437,4176776.705760301
compas,ann,ig,,,,,,0.12015872,0.40974972,475.4324328807083,2074.6969639790973
compas,ann,ig,,,,,,0.3551051,0.40116137,243.59847065971707,2412.599103250691
compas,ann,ig,,,,,,0.6542945,0.65601647,28281.52637023526,110950.47320278504
compas,ann,ig,,,,,,0.70109403,0.6404946,1123.0195901715251,1810.3302377414097
compas,ann,ig,,,,,,0.7551692,0.6954108,192.42145932007688,11719.413136098112
compas,ann,ig,,,,,,0.6058293,0.38271624,1240.4702875793778,187891.8515403044
compas,ann,ig,,,,,,0.3649007,0.22875513,51.10557017867556,1859.0437329610404
compas,ann,ig,,,,,,0.34758985,0.54297936,758136.5377146649,3539718.393286235
compas,ann,ig,,,,,,0.53027004,0.4601242,2357.8835217853593,612.8498917582185
compas,ann,ig,,,,,,0.82916987,0.55099,33.94191197041734,1500.3206538922545
compas,ann,ig,,,,,,0.37863952,0.48458812,1749.328729997748,488553.1778168542
compas,ann,ig,,,,,,0.39129552,0.53666866,987102.2065349662,265520.7131462285
compas,ann,ig,,,,,,0.63106495,0.54385877,459.5311476810403,2104.2931822961436
compas,ann,ig,,,,,,0.021860272,0.19739027,13.246029972619253,784.8084306992995
compas,ann,ig,,,,,,0.35565534,0.52452826,73613.10589527943,70920.589380811
compas,ann,ig,,,,,,0.10129732,0.32381198,50.67737344169374,1050.815404401607
compas,ann,ig,,,,,,0.4562439,0.61422116,27780.481656663225,667772.6100948008
compas,ann,ig,,,,,,0.53925544,0.61041284,115685.36040905777,3437363.780833549
compas,ann,ig,,,,,,0.13917531,0.26459724,32.33788872254026,10620.557430106743
compas,ann,ig,,,,,,0.55324215,0.6085421,127.76585478003398,8002.30606753118
compas,ann,ig,,,,,,0.043017764,0.123796225,47.86389589546812,1123.5349011753171
compas,ann,ig,,,,,,0.003565251,0.01809951,4.397252664375969,787.5039314999369
compas,ann,ig,,,,,,0.0062970114,0.02542652,8.889787421950478,6915.702771545165
compas,ann,ig,,,,,,0.61130923,0.39902914,232.26710480982481,302246.8577886741
compas,ann,ig,,,,,,0.69078124,0.6188312,32.565030849284234,1849.5443181334122
compas,ann,ig,,,,,,0.40355307,0.50259984,90.56899256167567,1684.0748459266567
compas,ann,ig,,,,,,0.09974791,0.25667936,13.612122360227445,782.3299765643566
compas,ann,ig,,,,,,0.12121126,0.2630917,456.2477609430469,1694.7906482452784
compas,ann,ig,,,,,,0.48849937,0.4205467,2374.853696510718,3209.989224248329
compas,ann,ig,,,,,,0.0085524535,0.07078306,11.627827159628854,540.5244154457971
compas,ann,ig,,,,,,0.4559915,0.57891697,480.60948621139283,2696.3054249388574
compas,ann,ig,,,,,,0.27487642,0.69068563,258102.87868284172,316194.7715001304
compas,ann,ig,,,,,,0.5352018,0.4987414,269.72795145509076,7291.676417285174
compas,ann,ig,,,,,,0.7429697,0.41731074,954.160295059885,2676.5775223648093
compas,ann,ig,,,,,,0.5143405,0.44664815,63214.02191115534,66433.18729447928
compas,ann,ig,,,,,,0.5320653,0.525105,193.32883936147417,3208.201221328437
compas,ann,ig,,,,,,0.45374984,0.63785,848870.4195719751,95457.27936652124
compas,ann,ig,,,,,,0.050163962,0.036183275,150.4025664229942,626.3411574303258
compas,ann,ig,,,,,,0.438608,0.45758146,206.65777815544706,1660.586601847818
compas,ann,ig,,,,,,0.24158081,0.11637939,491.22744179810576,22562.340840626377
compas,ann,ig,,,,,,0.65759194,0.6556872,188.14086988310945,2782.5928477820185
compas,ann,ig,,,,,,0.04947551,0.16071817,76.2599187588641,870.7315673892376
compas,ann,ig,,,,,,0.011297432,0.109488115,15.709811404351377,1727.1975404782534
compas,ann,ig,,,,,,0.355198,0.30969286,1087533.1180775221,517920.1950415903
compas,ann,ig,,,,,,0.43614557,0.45628563,177771.25560480697,65106.1286578722
compas,ann,ig,,,,,,0.6928434,0.5886135,740.2070045567247,5910.4803770597655
compas,ann,ig,,,,,,0.3759238,0.5592021,107661.14230674607,436550.1294917135
compas,ann,ig,,,,,,0.76632744,0.61207813,187.02595104575215,1802444.753464903
compas,ann,ig,,,,,,0.062274776,0.11024189,10.050769186200528,553.8280627385147
compas,ann,ig,,,,,,0.059314944,0.15909185,78.46859991624524,738.6466435474186
compas,ann,ig,,,,,,0.6046078,0.45426634,1025.7137563300964,18841.771794004344
compas,ann,ig,,,,,,0.019781614,0.38092154,352.9153473335542,750.0233511802376
compas,ann,ig,,,,,,0.55395854,0.4269047,605.4879215569343,1107916.5129624298
compas,ann,ig,,,,,,0.001977382,0.025123922,17.140361231172513,1832.4192332197313
compas,ann,ig,,,,,,0.01205756,0.022300297,46.01854396458268,520.6555103416711
compas,ann,ig,,,,,,0.03667416,0.056953594,322.13519521939634,30365.628242538176
compas,ann,ig,,,,,,0.09583327,0.2782059,14.557224076223337,1327.341318917048
compas,ann,ig,,,,,,0.5714605,0.6940447,117.90059389210288,2323.1511981672807
compas,ann,ig,,,,,,0.49549028,0.4816017,847.5200154377366,68081.6477060057
compas,ann,ig,,,,,,0.009381407,0.07569134,18.68984258013442,630.2767389760966
compas,ann,ig,,,,,,0.40861678,0.6789163,71.03147015523294,4757.940475383266
compas,ann,ig,,,,,,0.78040606,0.5769155,638.4041578077017,13100.039727824684
compas,ann,ig,,,,,,0.7053442,0.5167315,3805.270578017604,16573.23659260201
compas,ann,ig,,,,,,0.62495136,0.5818289,338.8773032664701,2726.2223475202095
compas,ann,ig,,,,,,0.5919384,0.6073493,54.400313851580236,2889.159816009337
compas,ann,ig,,,,,,0.51919365,0.4482109,149.49489647447353,2488.8753805616634
compas,ann,ig,,,,,,0.56498694,0.64768255,47183.821810829926,395842.26299448387
compas,ann,ig,,,,,,0.6093885,0.60686314,412.8892736787105,3040.3337085680655
compas,ann,ig,,,,,,0.012545761,0.049170133,122.72427613122484,691.8294230183582
compas,ann,ig,,,,,,0.45273304,0.4962754,26.703258540748966,1131.544427968336
compas,ann,ig,,,,,,0.4143989,0.5363041,781263.2344233757,822646.9395060786
compas,ann,ig,,,,,,0.050692704,0.288855,25.701951378120867,3011.607100175441
compas,ann,ig,,,,,,0.80479085,0.5306514,765.5061256786194,1423.4074329520085
compas,ann,ig,,,,,,0.5511661,0.6834156,57.3439613735063,2021.9233031100318
compas,ann,ig,,,,,,0.11801052,0.25235638,154.93375571966988,1678.8519471966956
compas,ann,ig,,,,,,0.4500919,0.4589953,117775.61150193005,321268.4773255309
compas,ann,ig,,,,,,0.60133386,0.66671765,643074.1316354533,167138.75587789013
compas,ann,ig,,,,,,0.46796086,0.20417967,692.7265978534235,13320.951656168287
compas,ann,ig,,,,,,0.061801095,0.12653518,381.3001666997134,33960.13925898038
compas,ann,ig,,,,,,0.30631372,0.38883418,157.913729629727,31739.091885230293
compas,ann,ig,,,,,,0.4252299,0.62095934,1473393.270568138,858459.6447654961
compas,ann,ig,,,,,,0.7183127,0.6596115,589.7339510895317,3653.390817036748
compas,ann,ig,,,,,,0.8431085,0.4195903,189.8902819150062,3358.051527808982
compas,ann,ig,,,,,,0.0002859922,0.0010868656,3.806785529744714,14407.539830063712
compas,ann,ig,,,,,,0.01636312,0.16688663,29.95725296592438,8652.571467034732
compas,ann,ig,,,,,,0.5185072,0.35210645,1181.6214381983702,22590.76581060338
compas,ann,ig,,,,,,0.7828891,0.61103016,227.38519163739568,2031.5396745679138
compas,ann,ig,,,,,,0.65827346,0.5965425,71.80708700964657,2760.925926660483
compas,ann,ig,,,,,,0.039478783,0.06028518,75.93421844376837,670.7237458553324
compas,ann,ig,,,,,,0.5298339,0.55399036,222.87398486641231,4411.217060803597
compas,ann,ig,,,,,,0.64559525,0.46277368,192.279944873086,1820.0914442038793
compas,ann,ig,,,,,,0.61124134,0.46649286,176.4078033660944,31304.528024254956
compas,ann,ig,,,,,,0.5748079,0.4158533,264.3007123521042,69857.6393236695
compas,ann,ig,,,,,,0.5977826,0.49045327,462.45354985316527,40003.36656456261
compas,ann,ig,,,,,,0.0040457733,0.068384156,44.53466518826738,507.30489393299604
compas,ann,ig,,,,,,0.75310355,0.4298823,465.535019498858,2985.3596959615284
compas,ann,ig,,,,,,0.20467457,0.08219447,71.59012768356091,1179.3304882596312
compas,ann,ig,,,,,,0.54852223,0.62796295,27694.885500835335,27248.641508912566
compas,ann,ig,,,,,,0.14221612,0.16518533,305.11258988268435,1100.2217133848114
compas,ann,ig,,,,,,0.005243245,0.08368566,87.15321905835778,955.530164357905
compas,ann,ig,,,,,,0.72898686,0.65149146,59.92872113327505,2779.653994960792
